Date,Open,High,Low,Close,Volume,Ticker
2014-01-02,27.723201179036494,27.780116817903775,27.54425580390381,27.6650447845459,72783144.0,GOOGL
2014-01-03,27.711773465085276,27.759740516616876,27.461498810026168,27.463237762451172,66601332.0,GOOGL
2014-01-06,27.66231411969749,27.807706067709244,27.49902498037315,27.769432067871094,70701228.0,GOOGL
2014-01-07,27.96030737484168,28.32540780076708,27.864869580224255,28.304779052734375,102001896.0,GOOGL
2014-01-08,28.48223363587222,28.515040732942026,28.16634480278346,28.36368179321289,89610300.0,GOOGL
2014-01-09,28.418609028530664,28.437995126941182,27.97422714342012,28.09054183959961,83296620.0,GOOGL
2014-01-10,28.310249600271906,28.310249600271906,27.891961454513474,28.089052200317383,85654260.0,GOOGL
2014-01-13,27.996844014067243,28.504851115376805,27.765705414494974,27.910106658935547,96659244.0,GOOGL
2014-01-14,28.282163673313114,28.606504826888415,28.037107765022533,28.56673812866211,99204696.0,GOOGL
2014-01-15,28.655960573445068,28.705916620151417,28.427307284737974,28.54734992980957,77929992.0,GOOGL
2014-01-16,28.55928018956213,28.778736731937922,28.531941888802823,28.736238479614258,67288644.0,GOOGL
2014-01-17,28.751895931693905,28.845842930215365,28.437499777008853,28.59482192993164,107943948.0,GOOGL
2014-01-20,,,,,,GOOGL
2014-01-21,28.85329809228429,28.92959983648421,28.61395914550745,28.922143936157227,79116804.0,GOOGL
2014-01-22,28.99446698227392,29.026279580611735,28.80185243992631,28.9549503326416,62793144.0,GOOGL
2014-01-23,28.830183004587226,28.892067349861644,28.690256076406666,28.83266830444336,77886036.0,GOOGL
2014-01-24,28.606751017710163,28.669879912783422,27.910601796698874,27.931230545043945,155544300.0,GOOGL
2014-01-27,27.98764776831082,27.99758896853529,26.898313476030996,27.369537353515625,173969856.0,GOOGL
2014-01-28,27.595456096937845,27.97894810953339,27.586011199385393,27.91084861755371,88319592.0,GOOGL
2014-01-29,27.814168074052912,27.879532220412656,27.324552618491488,27.510953903198242,95100804.0,GOOGL
2014-01-30,28.45738091118229,28.643534053244785,28.016228784488078,28.218536376953125,203452344.0,GOOGL
2014-01-31,29.112271459987138,29.48979837447342,28.609731305420567,29.351364135742188,222429348.0,GOOGL
2014-02-03,29.30737606839682,29.370006770158255,28.13453410807293,28.16982650756836,182581236.0,GOOGL
2014-02-04,28.283155979193054,28.705916505172375,28.25880117523693,28.287382125854492,112363524.0,GOOGL
2014-02-05,28.417119638062246,28.60078749120844,28.03536843282244,28.41264533996582,95684220.0,GOOGL
2014-02-06,28.609730876626916,28.834159900386403,28.52075448732767,28.82918930053711,77786136.0,GOOGL
2014-02-07,29.019816687088074,29.275061914109894,28.844101057537653,29.263629913330078,105342552.0,GOOGL
2014-02-10,29.123458026736326,29.38690742440849,29.05436592363662,29.15154457092285,77730192.0,GOOGL
2014-02-11,29.331481219368744,29.622266992638895,29.133646041892874,29.580265045166016,81949968.0,GOOGL
2014-02-12,29.550940314609786,29.57579331594918,29.361555519266116,29.493528366088867,68911020.0,GOOGL
2014-02-13,29.34589776625073,29.82184600830078,29.31880761556892,29.82184600830078,73382544.0,GOOGL
2014-02-14,29.715219849995265,29.933435626066913,29.645381406006187,29.893917083740234,87380532.0,GOOGL
2014-02-18,29.859371359053092,30.14419393455234,29.82432711396809,30.09473419189453,84271644.0,GOOGL
2014-02-19,29.956052740399414,30.05347953335718,29.762193653362075,29.88248634338379,84059856.0,GOOGL
2014-02-20,29.902368885046318,29.99556953178289,29.829796986566112,29.926477432250977,67963968.0,GOOGL
2014-02-21,30.018435883448202,30.06963458099775,29.894913437473253,29.91852378845215,74417508.0,GOOGL
2014-02-24,29.957545443581797,30.32537934629731,29.951084041888723,30.135250091552734,66905028.0,GOOGL
2014-02-25,30.220493102258843,30.433240079403742,30.083301515821816,30.321399688720703,57490452.0,GOOGL
2014-02-26,30.420816019858673,30.542101317679368,30.166315225931026,30.325626373291016,79208712.0,GOOGL
2014-02-27,30.281386752045357,30.42653244393935,30.247088853275635,30.301767349243164,50349600.0,GOOGL
2014-02-28,30.329852108017917,30.425538055596054,29.978919022230542,30.213289260864258,92451456.0,GOOGL
2014-03-03,29.992094269101695,30.019184421057766,29.628980910713654,29.89118766784668,84107808.0,GOOGL
2014-03-04,30.197133847000753,30.22198684862269,30.060440443796423,30.194896697998047,58649292.0,GOOGL
2014-03-05,30.198374727211327,30.39795075910317,30.107907533469188,30.278154373168945,49362588.0,GOOGL
2014-03-06,30.378065187189772,30.474249324638503,30.286603498430573,30.31170654296875,50673276.0,GOOGL
2014-03-07,30.490405337755163,30.495127786686886,30.108654159130257,30.191913604736328,60543396.0,GOOGL
2014-03-10,30.214284394163464,30.262749644171876,29.925981982974083,30.111888885498047,48535416.0,GOOGL
2014-03-11,30.166560262129398,30.18022941137429,29.74081816651703,29.824077606201172,68451480.0,GOOGL
2014-03-12,29.734856804013074,30.019431251182073,29.431394454371024,30.005762100219727,78493428.0,GOOGL
2014-03-13,30.02191410863021,30.08529115221901,29.445559406106714,29.55242919921875,93730176.0,GOOGL
2014-03-14,29.376716769097943,29.5974178713068,29.14160206204562,29.148311614990234,91664244.0,GOOGL
2014-03-17,29.308616372567517,29.751507441815463,29.280281679346654,29.62798500061035,86397516.0,GOOGL
2014-03-18,29.691856380836533,30.110888921120296,29.65184153794608,30.104177474975586,72527400.0,GOOGL
2014-03-19,30.117597743139644,30.122320191582574,29.685394260734473,29.80568504333496,64451484.0,GOOGL
2014-03-20,29.823084373335814,30.063171548541693,29.709006831655024,29.75374412536621,67320612.0,GOOGL
2014-03-21,29.981156694323587,30.06366979517457,29.3881493081462,29.402812957763672,128211660.0,GOOGL
2014-03-24,29.431394518926126,29.449039771350396,28.48099261967136,28.778738021850586,121362516.0,GOOGL
2014-03-25,28.97930476188574,29.074742555665303,28.50708828730477,28.798372268676758,96311592.0,GOOGL
2014-03-26,28.88013884029424,29.117740718700645,28.121857140187544,28.13353729248047,103096800.0,GOOGL
2014-03-27,28.10570110224475,28.132791251411444,27.391160295516663,27.693878173828125,152735112.0,GOOGL
2014-03-28,27.811184612327345,28.16385852573904,27.78061466520879,27.839767456054688,90265644.0,GOOGL
2014-03-31,28.094516606043573,28.20884229900622,27.658335095381883,27.69959259033203,77614308.0,GOOGL
2014-04-01,27.842750429151344,28.270977861033792,27.786332980901275,28.206111907958984,87152760.0,GOOGL
2014-04-02,28.380336524722427,28.452412125398087,27.935456419566425,28.211332321166992,83360556.0,GOOGL
2014-04-03,28.47312093402913,29.213514992931223,28.10664901354845,28.379268646240234,80366000.0,GOOGL
2014-04-04,28.729350048078775,28.787449618392053,27.03801626212291,27.075756072998047,107274000.0,GOOGL
2014-04-07,27.05291176411154,27.304178993037457,26.344796405708276,26.846336364746094,79232000.0,GOOGL
2014-04-08,27.065827080421716,27.80224692779027,27.048447027227816,27.684558868408203,69650000.0,GOOGL
2014-04-09,28.098202661640236,28.19553094786301,27.578784443128292,28.157791137695312,60632000.0,GOOGL
2014-04-10,28.205466314325584,28.215894346337365,27.08817229919072,27.14726448059082,65890000.0,GOOGL
2014-04-11,26.712758412005744,27.191953425535722,26.48731404473053,26.703821182250977,63494000.0,GOOGL
2014-04-14,26.996798576687496,27.461591318530218,26.840872532524727,27.073270797729492,50824000.0,GOOGL
2014-04-15,27.361282337671273,27.455136499831653,26.35025596421935,27.2470703125,79956000.0,GOOGL
2014-04-16,27.6939931742844,28.00683601339086,27.465569086047022,28.001869201660156,91644000.0,GOOGL
2014-04-17,27.62546590026496,27.65923340101756,26.785260165730318,26.980911254882812,112294000.0,GOOGL
2014-04-21,27.013686409318606,27.013686409318606,26.517111305428806,26.783771514892578,48502000.0,GOOGL
2014-04-22,26.6164205387173,27.212310946598542,26.6164205387173,27.088167190551758,46622000.0,GOOGL
