Date,Open,High,Low,Close,Volume,Ticker
2014-01-02,54.4940615028709,54.881671388259356,53.85797956205477,54.374794006347656,43195500.0,META
2014-01-03,54.68289633589009,55.30903742663202,54.19589686724085,54.22571563720703,38246200.0,META
2014-01-06,54.086570980826046,56.90917066856651,53.71883900424478,56.84954071044922,68852600.0,META
2014-01-07,57.346471221363366,58.191261730719766,56.86941264993951,57.565120697021484,77207400.0,META
2014-01-08,57.24708509439358,58.052123614736594,56.879353134331836,57.873226165771484,56682400.0,META
2014-01-09,58.29065400174975,58.5987522107737,56.30290796644814,56.869415283203125,92253300.0,META
2014-01-10,56.77996439728603,57.94279396381095,56.71039359200631,57.584999084472656,42449500.0,META
2014-01-13,57.55519001110856,57.89310701054845,55.04069232756537,55.56744384765625,63010900.0,META
2014-01-14,56.11407414130855,57.425986325916455,55.75627921981094,57.386234283447266,37503600.0,META
2014-01-15,57.62476222781699,58.2111475119784,56.919113232513006,57.24708938598633,33663400.0,META
2014-01-16,56.90916660172618,57.66451220871587,56.48180469756774,56.839595794677734,34541800.0,META
2014-01-17,56.9489244626233,57.46573889864444,55.72646107776216,55.95505142211914,40849200.0,META
2014-01-20,,,,,,META
2014-01-21,56.253214718003186,58.22108674949942,56.15382892669829,58.151512145996094,48669200.0,META
2014-01-22,58.48942471079812,58.94660917359092,56.75014695552499,57.15763473510742,61352900.0,META
2014-01-23,56.02462234940695,56.33272435748775,55.348788377137595,56.28303146362305,47951800.0,META
2014-01-24,55.8059752307791,56.07431762732227,54.06669733229404,54.116390228271484,55200700.0,META
2014-01-27,54.394675338154315,54.603387783188865,51.53231969437672,53.22190475463867,73924100.0,META
2014-01-28,53.68902162189383,54.941299973524686,53.6691437063029,54.80215835571289,48191200.0,META
2014-01-29,54.27540725420491,54.61332423904196,52.86410556765318,53.202022552490234,92995600.0,META
2014-01-30,61.7393898109855,62.11706261324492,60.089560779630695,60.70576477050781,150178900.0,META
2014-01-31,60.09950225484293,62.98173171513488,59.801337318153536,62.1866340637207,87794600.0,META
2014-02-03,62.64381588469858,63.379283595281315,60.32809369565818,61.10331344604492,74866600.0,META
2014-02-04,61.66982005005452,62.753141792055104,61.44122971071995,62.36553192138672,45985500.0,META
2014-02-05,62.35560083605271,62.77302572406663,60.8946061453539,61.80896759033203,51685100.0,META
2014-02-06,61.0834399863002,62.395352178650036,61.0834399863002,61.779151916503906,42086500.0,META
2014-02-07,61.88847575449753,64.17438302881548,61.838782859880254,63.9259147644043,60704300.0,META
2014-02-10,63.90604168389722,64.0948724117336,63.08112521273631,63.1606330871582,43666100.0,META
2014-02-11,63.35940837308716,64.60174971373593,62.961857627549605,64.45266723632812,45675600.0,META
2014-02-12,64.52223629067846,64.66137791042928,63.65757159403403,64.05511474609375,47282100.0,META
2014-02-13,63.78677855501098,66.91748046875,63.657577776308855,66.91748046875,61911700.0,META
2014-02-14,67.08643141277426,67.16594307724755,66.31121164078392,66.67893981933594,36694900.0,META
2014-02-18,66.5298622723227,67.12618456678065,65.66519001663659,66.88765716552734,43809900.0,META
2014-02-19,66.63918389881535,68.6567447610201,66.58948721857779,67.64299011230469,62087100.0,META
2014-02-20,67.31502406765473,69.68043916368664,65.32727799556588,69.20337677001953,130928900.0,META
2014-02-21,69.26302828407952,69.53137072159112,68.03062001120499,68.16976165771484,70932400.0,META
2014-02-24,68.31882693400821,71.00228854577844,68.12005536986929,70.34632873535156,76620300.0,META
2014-02-25,70.5152941217601,70.56499081032035,69.02448445675333,69.42203521728516,52077000.0,META
2014-02-26,69.75995752802444,70.78364564026876,68.42816358880593,68.83565521240234,55322700.0,META
2014-02-27,68.91515178571959,69.58105247404528,68.44803783426343,68.51760864257812,41653700.0,META
2014-02-28,69.04436416713033,69.45184818746178,66.96716548435589,68.0405502319336,66783700.0,META
2014-03-03,66.54974654253658,67.63307224063993,66.102506649169,66.99699401855469,56824100.0,META
2014-03-04,68.2393145212942,68.47784188565038,67.20568583221988,68.37845611572266,42013500.0,META
2014-03-05,69.26301404387202,71.52904334417553,69.19344323492058,71.1314926147461,74567700.0,META
2014-03-06,71.439596660239,71.44953751451486,69.81958621517823,70.40596771240234,46026500.0,META
2014-03-07,70.64449354806409,70.74387932997016,69.04435743663439,69.3723373413086,38927000.0,META
2014-03-10,70.33640174964263,71.70795159361847,70.07800018184625,71.58868408203125,59871600.0,META
2014-03-11,72.05579862838503,72.14524356632074,69.53136008376224,69.67050170898438,59408300.0,META
2014-03-12,69.43196219527836,70.9128307100857,68.57723088488386,70.44570922851562,46340500.0,META
2014-03-13,70.85322185775424,70.91285182374348,67.73246059346988,68.40829467773438,57091000.0,META
2014-03-14,68.07035542529464,69.00459841380284,67.04666751200523,67.3050765991211,48227000.0,META
2014-03-17,67.76225834000319,68.52753717859011,66.21181895745629,68.3188247680664,52197000.0,META
2014-03-18,68.33871702395878,69.17356679494246,67.881536304232,68.76608276367188,40827000.0,META
2014-03-19,68.74618624988837,68.86545372690748,67.05660536335066,67.82188415527344,43981000.0,META
2014-03-20,67.59330597103605,67.81195924787613,66.41059465502799,66.55967712402344,44439000.0,META
2014-03-21,67.11624992979526,67.50385983622601,65.7745227473311,66.8280258178711,59999900.0,META
2014-03-24,66.77833575660736,66.94729236311647,62.971799978525944,63.7072639465332,85696000.0,META
2014-03-25,64.49242401123047,65.78446205743876,63.38922427800721,64.49242401123047,68786000.0,META
2014-03-26,64.34333907541212,64.55205150580458,60.00011491242822,60.01999282836914,97503900.0,META
2014-03-27,60.13925489006807,61.52074157529261,57.62475735775611,60.596439361572266,112650000.0,META
2014-03-28,60.964175571538284,61.57043876383874,58.97642938895318,59.6423225402832,67052000.0,META
2014-03-31,60.40760302714377,61.14307075550886,59.50317869938356,59.870914459228516,53011000.0,META
2014-04-01,60.089562530198286,62.276083956148575,59.87091304153057,62.236328125,59291000.0,META
2014-04-02,62.82271574262199,63.518427648755626,61.82884267423819,62.33572006225586,66277000.0,META
2014-04-03,62.16675635543349,62.78295656341483,58.76771246257791,59.12550735473633,83859000.0,META
2014-04-04,59.57274774325697,59.83115685285384,55.97492845495393,56.40229415893555,125214400.0,META
2014-04-07,55.55750446998973,57.64463633811574,55.10031999003923,56.601070404052734,108488000.0,META
2014-04-08,57.32659582128897,58.35028381374334,56.819718460384124,57.83346939086914,78836000.0,META
2014-04-09,59.26465247519412,62.07731130364737,58.827345896104994,62.027618408203125,100215000.0,META
2014-04-10,62.69351963165453,62.792905429347385,58.32047628931595,58.79753494262695,114988000.0,META
2014-04-11,57.24708825979437,59.94048720533048,56.95886794614692,58.171390533447266,91452000.0,META
2014-04-14,59.72183472697076,60.0796296495607,57.425986501235315,58.5291862487793,72325000.0,META
2014-04-15,58.92673787508329,59.31434778316878,55.53763070591974,58.727962493896484,108623000.0,META
2014-04-16,59.42367008330653,59.82121702525954,57.38623110573863,59.35409927368164,78774000.0,META
2014-04-17,58.93666756376725,60.20882756939243,58.360223200909005,58.57887268066406,88040000.0,META
2014-04-21,59.09568772109479,60.864784240722656,58.78758951727659,60.864784240722656,60364000.0,META
2014-04-22,62.26614886770288,63.05130570548876,61.838783147621086,62.64381790161133,60631000.0,META
2014-04-23,63.061245569941015,63.0910605481174,60.88466117126981,60.98405075073242,95908700.0,META
2014-04-24,63.21032419921152,63.2600208845636,59.403792405114096,60.49705123901367,138769000.0,META
2014-04-25,59.60257405305503,59.64232609767078,57.21727697515103,57.35641860961914,92502000.0,META
2014-04-28,57.69433325429373,57.952742385933,54.32510401934546,55.79603576660156,107758000.0,META
2014-04-29,55.74634036661692,57.92292101405537,55.49787210037087,57.79372024536133,75557000.0,META
2014-04-30,57.22720923676118,59.48329761342818,56.80978060471127,59.413726806640625,76093000.0,META
2014-05-01,60.05974742537741,61.89841101187304,59.841094145847755,60.77533721923828,82429000.0,META
2014-05-02,60.92441494506342,61.51080017444828,59.81127823195688,60.089561462402344,54189000.0,META
2014-05-05,59.30440711707354,60.974114258221135,58.817411412511774,60.844913482666016,46057000.0,META
2014-05-06,60.60638035337883,60.77534074955487,58.13163849139844,58.171390533447266,55901000.0,META
2014-05-07,58.40991786965372,58.936669357294,55.91529446506074,57.03837203979492,78587000.0,META
2014-05-08,56.87934913577767,58.459607296329324,56.15382232878942,56.412227630615234,61251000.0,META
2014-05-09,56.501683794546764,57.29678530164124,56.03456601915248,56.88929748535156,52584000.0,META
2014-05-12,57.62475731846677,59.532995490800346,57.62475731846677,59.46342468261719,48575000.0,META
2014-05-13,59.29446429751189,60.51692765871908,59.14538182779101,59.46342468261719,48525000.0,META
2014-05-14,59.16526475000896,60.079629978446974,58.58882032037794,58.867103576660156,47429000.0,META
2014-05-15,58.89691063065977,59.01617811700911,57.16757378316386,57.565120697021484,56814000.0,META
2014-05-16,57.95273288402638,58.09187448994545,56.95885993737658,57.66450881958008,47933000.0,META
2014-05-19,57.53531300390077,59.19508304810623,57.217273916027565,58.847225189208984,43034000.0,META
2014-05-20,59.13544936982909,59.82122044302238,57.823537182913675,58.201210021972656,53931000.0,META
2014-05-21,58.2012094023411,60.12932182832273,57.89310738016197,60.119384765625,58992000.0,META
2014-05-22,60.56662148025564,61.10331382989087,60.02993292194517,60.14919662475586,54200000.0,META
2014-05-23,60.03987035445009,61.07349922871744,59.78146503154564,60.9741096496582,38294000.0,META
2014-05-26,,,,,,META
2014-05-27,61.242459865274235,63.120879433146776,61.1927669681296,63.091064453125,55682000.0,META
2014-05-28,63.0016087992509,63.747013548492056,62.236326135071025,63.120872497558594,47795000.0,META
2014-05-29,63.448859945067696,63.90604446032454,63.120879996600294,63.43892288208008,42700000.0,META
2014-05-30,63.55818562825946,63.77683513258846,62.17670262315461,62.912166595458984,45253500.0,META
2014-06-02,62.84259446496261,63.2003893807818,61.669823925921875,62.69351577758789,35996000.0,META
2014-06-03,62.2363263660301,63.03142400990635,61.93816522349208,62.48479461669922,32217000.0,META
2014-06-04,62.06737314191655,63.20038781980998,61.68970031884379,62.95191955566406,36514000.0,META
2014-06-05,63.269962766880845,63.965674710238126,62.43510919311712,62.80284118652344,47352000.0,META
2014-06-06,62.9817377866956,63.091064435177714,61.76921517314622,62.117069244384766,42442000.0,META
